id,true_label,pred_label,method,method_full,alpha_adaptive,top_tokens,text
299,0,0,Integrated Gradients,ig,,"[[""Ġdespair"", 0.3671077822015493], [""ing"", 0.1555136507623095], [""Ġout"", 0.13542300513589187], [""Ġthat"", 0.0541379219218378], [""Ġfreak"", 0.05314848415180653], [""Ġfeel"", 0.041391026961773], [""i"", 0.021044069354327368], [""Ġbody"", 0.01989005995400437], [""Ġi"", 0.017461357968462154], [""Ġapart"", 0.01611908885455802]]",i feel a twinge in my knee or my shin i freak out despairing that my body is falling apart
299,0,0,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġdespair"", 0.40929566985402355], [""Ġout"", 0.3042314015267494], [""ing"", 0.1087111388580453], [""Ġthat"", 0.06273933651666871], [""Ġfreak"", 0.029847793671266123], [""Ġfeel"", 0.016746699999918995], [""Ġi"", 0.01366441792839794], [""Ġbody"", 0.010006342887247862], [""i"", 0.007249288331603745], [""Ġmy"", 0.0069638456931909246]]",i feel a twinge in my knee or my shin i freak out despairing that my body is falling apart
299,0,0,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.45661892289664374,"[[""Ġdespair"", 0.38577601954586643], [""Ġout"", 0.2598828958354785], [""ing"", 0.1153948691099236], [""Ġthat"", 0.0603092163804503], [""Ġfreak"", 0.03513317891444054], [""Ġfeel"", 0.022844060846731212], [""Ġi"", 0.01574146985021148], [""Ġbody"", 0.013446671143371728], [""i"", 0.011582491248928042], [""Ġmy"", 0.009801002813518757]]",i feel a twinge in my knee or my shin i freak out despairing that my body is falling apart
300,0,0,Attention,attention,,"[[""heart"", 0.3333614058666084], [""ened"", 0.3333614058666084], [""Ġwith"", 0.13482736651186056], [""Ġhow"", 0.13482736651186056], [""Ġdis"", 0.01988610497352153], [""Ġfeel"", 0.01988610497352153], [""Ġovercoming"", 0.003927855725514217], [""Ġmy"", 0.003927855725514217], [""Ġi"", 0.0030580655589719776], [""Ġis"", 0.0030580655589719776]]",im determined to do anything to finish school but the thing is i feel disheartened with how the entire process of overcoming my dreams for me
300,0,0,Integrated Gradients,ig,,"[[""ened"", 0.17066668929204956], [""heart"", 0.14462929027700544], [""Ġfeel"", 0.10798357994295969], [""Ġdis"", 0.10135268572284713], [""Ġdetermined"", 0.07962060989265853], [""im"", 0.07174200554354429], [""Ġi"", 0.038900503851687605], [""Ġwith"", 0.03843896426201869], [""Ġto"", 0.0344235887538706], [""Ġhow"", 0.028945881238927624]]",im determined to do anything to finish school but the thing is i feel disheartened with how the entire process of overcoming my dreams for me
300,0,0,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""ened"", 0.2717969758412298], [""heart"", 0.2607043734335759], [""Ġwith"", 0.09634332341465869], [""Ġhow"", 0.09229902561297905], [""Ġfeel"", 0.05700589260818815], [""Ġdis"", 0.05418096093400593], [""Ġdetermined"", 0.03381753346505823], [""im"", 0.029772177974497716], [""Ġi"", 0.01747783081643695], [""Ġto"", 0.01456243869874813]]",im determined to do anything to finish school but the thing is i feel disheartened with how the entire process of overcoming my dreams for me
300,0,0,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.43842196330030203,"[[""ened"", 0.24199562635125385], [""heart"", 0.2273735949316187], [""Ġwith"", 0.08069775681577362], [""Ġhow"", 0.0753666498894389], [""Ġfeel"", 0.06935971200505942], [""Ġdis"", 0.06563594744736521], [""Ġdetermined"", 0.0453172839048747], [""im"", 0.04038947868053504], [""Ġi"", 0.023186391685925296], [""Ġto"", 0.019935629509079428]]",im determined to do anything to finish school but the thing is i feel disheartened with how the entire process of overcoming my dreams for me
301,1,1,Attention,attention,,"[[""Ġis"", 0.428775486225997], [""Ġvalued"", 0.428775486225997], [""Ġin"", 0.052051608762878517], [""Ġthe"", 0.052051608762878517], [""Ġus"", 0.008582892130342502], [""Ġthan"", 0.008582892130342502], [""Ġover"", 0.0034962837194604007], [""Ġhere"", 0.0034962837194604007], [""Ġit"", 0.0034216215812015796], [""Ġis"", 0.0034216215812015796]]",i think the biggest us uk difference now is the prevalent feeling that science is valued much more in the us than it is over here
301,1,1,Integrated Gradients,ig,,"[[""Ġvalued"", 0.30118087665262905], [""Ġmuch"", 0.1120899245494256], [""Ġis"", 0.10988298320915865], [""Ġfeeling"", 0.09745026904402694], [""Ġin"", 0.035361452977361776], [""Ġprevalent"", 0.03387249425241207], [""Ġthe"", 0.03358359612826963], [""Ġus"", 0.03320179907609286], [""i"", 0.02954419370669437], [""Ġscience"", 0.024793164671991354]]",i think the biggest us uk difference now is the prevalent feeling that science is valued much more in the us than it is over here
301,1,1,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġvalued"", 0.38464548726349845], [""Ġis"", 0.3032573715083816], [""Ġmuch"", 0.047365249728499495], [""Ġin"", 0.045339981909957326], [""Ġthe"", 0.04458358874521661], [""Ġfeeling"", 0.041404548241124196], [""Ġus"", 0.01831941688398572], [""Ġprevalent"", 0.014355242046219397], [""i"", 0.011626967895396998], [""Ġscience"", 0.009843246238720304]]",i think the biggest us uk difference now is the prevalent feeling that science is valued much more in the us than it is over here
301,1,1,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.44101537907244204,"[[""Ġvalued"", 0.3574520617612282], [""Ġis"", 0.2505194813104895], [""Ġmuch"", 0.06312401134492722], [""Ġfeeling"", 0.05513733418270638], [""Ġin"", 0.04272206835788956], [""Ġthe"", 0.041728273721036324], [""Ġus"", 0.022344482497063594], [""Ġprevalent"", 0.019598335841397894], [""i"", 0.016527581802781605], [""Ġscience"", 0.014046344996859082]]",i think the biggest us uk difference now is the prevalent feeling that science is valued much more in the us than it is over here
302,0,0,Attention,attention,,"[[""Ġvictimized"", 0.42717525894034997], [""Ġbeing"", 0.42717525894034997], [""Ġby"", 0.03779532510170549], [""Ġone"", 0.03779532510170549], [""Ġof"", 0.012777314499420662], [""Ġmy"", 0.012777314499420662], [""Ġm"", 0.010972089587198754], [""Ġi"", 0.010972089587198754], [""Ġfeel"", 0.007188572294856766], [""Ġlike"", 0.007188572294856766]]",i feel like i m being victimized by one of my friends
302,0,0,Integrated Gradients,ig,,"[[""Ġvictimized"", 0.4626228149779797], [""Ġbeing"", 0.18785273629642862], [""Ġby"", 0.14332770646057397], [""i"", 0.040219341273823386], [""Ġfeel"", 0.03917991885882979], [""Ġlike"", 0.030112045293515077], [""Ġfriends"", 0.02161078815973565], [""Ġm"", 0.020674773339060974], [""Ġi"", 0.019539938827978432], [""Ġof"", 0.013888138377413824]]",i feel like i m being victimized by one of my friends
302,0,0,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġvictimized"", 0.46802975671291364], [""Ġbeing"", 0.3427260852155117], [""Ġby"", 0.08265153884057919], [""Ġone"", 0.02218420329798774], [""Ġfeel"", 0.016310099885770722], [""i"", 0.013672016774089066], [""Ġlike"", 0.012174868510286674], [""Ġm"", 0.010200968814154526], [""Ġi"", 0.009683449106539618], [""Ġof"", 0.008217662178373334]]",i feel like i m being victimized by one of my friends
302,0,0,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.37131962155283005,"[[""Ġvictimized"", 0.4494604418851143], [""Ġbeing"", 0.27671788483363813], [""Ġby"", 0.10414146255283001], [""Ġfeel"", 0.0273009041597299], [""i"", 0.026077735026725182], [""Ġlike"", 0.02160010997497676], [""Ġone"", 0.02078171710488091], [""Ġm"", 0.017071976480272703], [""Ġi"", 0.016358528290370423], [""Ġfriends"", 0.015832117735283233]]",i feel like i m being victimized by one of my friends
303,1,1,Attention,attention,,"[[""Ġsuper"", 0.43718066256965016], [""Ġbut"", 0.43718066256965016], [""Ġthat"", 0.021854297531022655], [""Ġfact"", 0.021854297531022655], [""Ġfeeling"", 0.013287028420551471], [""Ġthat"", 0.013287028420551471], [""Ġlike"", 0.010987374751631649], [""Ġi"", 0.010987374751631649], [""Ġthe"", 0.006773856869337054], [""Ġwith"", 0.006773856869337054]]",i have a feeling that has something to do with the fact that i like to stay but super late
303,1,1,Integrated Gradients,ig,,"[[""Ġbut"", 0.23511631973902294], [""Ġsuper"", 0.209296255232636], [""Ġfeeling"", 0.11945138891081591], [""Ġlate"", 0.09128097658300668], [""Ġstay"", 0.0673682569661162], [""i"", 0.04114825046303275], [""Ġa"", 0.031524323505995766], [""Ġfact"", 0.023845711550443058], [""Ġthat"", 0.022981343795991007], [""Ġhave"", 0.020477338381854056]]",i have a feeling that has something to do with the fact that i like to stay but super late
303,1,1,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġbut"", 0.3756542268322532], [""Ġsuper"", 0.36273494436714476], [""Ġfeeling"", 0.06265439357061], [""Ġlate"", 0.04103877010869782], [""Ġstay"", 0.028812179634882026], [""Ġfact"", 0.019973626524680644], [""i"", 0.015570954032659965], [""Ġthat"", 0.014524403997278893], [""Ġthat"", 0.014384809970155324], [""Ġa"", 0.01140773559231639]]",i have a feeling that has something to do with the fact that i like to stay but super late
303,1,1,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.3750735722027557,"[[""Ġbut"", 0.31090531461930865], [""Ġsuper"", 0.29476967394183784], [""Ġfeeling"", 0.07963194298111134], [""Ġlate"", 0.0573409349972907], [""Ġstay"", 0.04223417894664547], [""i"", 0.025772681720813134], [""Ġfact"", 0.023098784780444404], [""Ġa"", 0.02016487389640083], [""Ġthat"", 0.019345262298064804], [""Ġthat"", 0.0162929349268476]]",i have a feeling that has something to do with the fact that i like to stay but super late
304,1,1,Attention,attention,,"[[""Ġtrusting"", 0.44191376784838565], [""Ġlike"", 0.44191376784838565], [""Ġagain"", 0.10875795529515392], [""Ġhad"", 0.0026211870757894993], [""Ġtrust"", 0.0026211870757894993], [""Ġdidnt"", 0.0007568307667426193], [""Ġfeel"", 0.0007568307667426193], [""i"", 0.00022309269673622482], [""Ġissues"", 0.00020023794201418996], [""Ġfor"", 0.00020023794201418996]]",i had trust issues for a bit and i didnt feel like trusting again
304,1,1,Integrated Gradients,ig,,"[[""Ġtrusting"", 0.2837001518988987], [""Ġlike"", 0.1977220299225987], [""Ġfeel"", 0.1173227082749056], [""Ġagain"", 0.09497845799181745], [""i"", 0.06692397952477826], [""Ġissues"", 0.046436466071793275], [""Ġhad"", 0.04568377732924461], [""Ġtrust"", 0.03196044940467075], [""Ġdidnt"", 0.028441599672747137], [""Ġfor"", 0.025351673777722232]]",i had trust issues for a bit and i didnt feel like trusting again
304,1,1,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġtrusting"", 0.38978275118515326], [""Ġlike"", 0.35087576245236896], [""Ġagain"", 0.10448359778855225], [""Ġfeel"", 0.049792581143978484], [""i"", 0.026665798580731516], [""Ġhad"", 0.018493032826192492], [""Ġissues"", 0.017381035535414306], [""Ġtrust"", 0.012282925502786677], [""Ġdidnt"", 0.009571927197910845], [""Ġfor"", 0.007839703887758074]]",i had trust issues for a bit and i didnt feel like trusting again
304,1,1,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.5005028055716165,"[[""Ġtrusting"", 0.36288651056124716], [""Ġlike"", 0.319940679851864], [""Ġagain"", 0.10187513505150388], [""Ġfeel"", 0.05898115954815263], [""i"", 0.03353999853322834], [""Ġhad"", 0.024130830092209378], [""Ġissues"", 0.023295104173789546], [""Ġtrust"", 0.017276066295664045], [""Ġdidnt"", 0.014585295163690023], [""Ġfor"", 0.01276330957779586]]",i had trust issues for a bit and i didnt feel like trusting again
305,2,2,Attention,attention,,"[[""aciously"", 0.4633424557476514], [""Ġaccepted"", 0.4633424557476514], [""Ġit"", 0.0693944223174468], [""Ġdidnt"", 0.0005379566951995077], [""Ġso"", 0.0005379566951995077], [""Ġif"", 0.0005330271559318508], [""Ġi"", 0.0005330271559318508], [""Ġi"", 0.0004667266114417675], [""Ġgr"", 0.0004667266114417675], [""Ġtheir"", 0.00017008476147629522]]",i knew it would hurt their feelings if i didnt so i graciously accepted it
305,2,2,Integrated Gradients,ig,,"[[""Ġaccepted"", 0.2093273567748512], [""Ġfeelings"", 0.18368090420367905], [""Ġhurt"", 0.10759875736675135], [""aciously"", 0.08637717988523742], [""Ġit"", 0.0693098381628602], [""i"", 0.05631462689342847], [""Ġgr"", 0.046768456314872184], [""Ġif"", 0.04282064225404742], [""Ġknew"", 0.03865263769322748], [""Ġwould"", 0.034458676881798496]]",i knew it would hurt their feelings if i didnt so i graciously accepted it
305,2,2,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġaccepted"", 0.3810020897493028], [""aciously"", 0.3158259890047133], [""Ġfeelings"", 0.08931488284539903], [""Ġit"", 0.07024936703255161], [""Ġhurt"", 0.0489741488141771], [""i"", 0.021762717070555188], [""Ġgr"", 0.0169154640437955], [""Ġif"", 0.014862528321198196], [""Ġknew"", 0.012358472126523407], [""Ġwould"", 0.010202466050072363]]",i knew it would hurt their feelings if i didnt so i graciously accepted it
305,2,2,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.40716623424672627,"[[""Ġaccepted"", 0.31275372806541574], [""aciously"", 0.23986471169991486], [""Ġfeelings"", 0.10896149490786644], [""Ġit"", 0.06934427797456016], [""Ġhurt"", 0.06385101614582171], [""i"", 0.033430673836523477], [""Ġgr"", 0.027915955392416633], [""Ġif"", 0.0256025532592727], [""Ġknew"", 0.022931843273464276], [""Ġwould"", 0.020491106804429587]]",i knew it would hurt their feelings if i didnt so i graciously accepted it
306,1,1,Attention,attention,,"[[""Ġwell"", 0.3769185182959436], [""Ġfeelings"", 0.3769185182959436], [""Ġfans"", 0.06116584556860282], [""Ġeither"", 0.06116584556860282], [""Ġto"", 0.022250560181654833], [""Ġmy"", 0.022250560181654833], [""Ġfamily"", 0.021975514045057796], [""Ġand"", 0.021975514045057796], [""Ġthe"", 0.016769466324368258], [""Ġto"", 0.016769466324368258]]",i can t show my feelings well to my family and to the fans either
306,1,1,Integrated Gradients,ig,,"[[""Ġwell"", 0.34158805445100343], [""Ġfeelings"", 0.16416233071441874], [""Ġto"", 0.1459369608468434], [""i"", 0.06304299963171377], [""Ġmy"", 0.04879081596450849], [""Ġfans"", 0.04545475636114803], [""Ġcan"", 0.041897654888011844], [""Ġshow"", 0.03596009993190243], [""Ġt"", 0.026424005931192835], [""Ġeither"", 0.022832111450963265]]",i can t show my feelings well to my family and to the fans either
306,1,1,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġwell"", 0.3788719076686144], [""Ġfeelings"", 0.29790171674925287], [""Ġto"", 0.07610831047556074], [""Ġfans"", 0.05367541070956138], [""Ġeither"", 0.04335131655398051], [""i"", 0.02523877997608874], [""Ġmy"", 0.018508824535789132], [""Ġfamily"", 0.01573703113426456], [""Ġcan"", 0.015486625770365928], [""Ġthe"", 0.015447957566041512]]",i can t show my feelings well to my family and to the fans either
306,1,1,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.3683063131421517,"[[""Ġwell"", 0.3546004873313355], [""Ġfeelings"", 0.2425217777607502], [""Ġto"", 0.10038247863202483], [""Ġfans"", 0.05124124970259316], [""i"", 0.04003971097099519], [""Ġeither"", 0.03695066773280261], [""Ġmy"", 0.030898520567542057], [""Ġcan"", 0.026619767901675754], [""Ġshow"", 0.022793438251879034], [""Ġthe"", 0.018964462149394217]]",i can t show my feelings well to my family and to the fans either
307,4,4,Attention,attention,,"[[""ive"", 0.49844548829082047], [""Ġapprehens"", 0.49844548829082047], [""Ġfeeling"", 0.0012396264485236878], [""Ġslightly"", 0.0012396264485236878], [""Ġand"", 0.00017573202110249584], [""Ġnervous"", 0.00017573202110249584], [""Ġkept"", 3.4670325834343195e-05], [""Ġworrying"", 3.4670325834343195e-05], [""Ġto"", 2.409054198182133e-05], [""Ġbrought"", 2.409054198182133e-05]]",i was a feeling slightly apprehensive and nervous during the day though because i kept worrying about whether he was still in a relationship with the girl hed brought to the bar during our double date
307,4,4,Integrated Gradients,ig,,"[[""Ġapprehens"", 0.3188779370608219], [""ive"", 0.2618960925911292], [""Ġslightly"", 0.13423641440392164], [""Ġnervous"", 0.04100532581928104], [""Ġfeeling"", 0.03515358095599336], [""i"", 0.02811772950315904], [""Ġand"", 0.024108742272682778], [""Ġduring"", 0.016194716626320795], [""Ġthough"", 0.016137596265961972], [""Ġa"", 0.015170764813284129]]",i was a feeling slightly apprehensive and nervous during the day though because i kept worrying about whether he was still in a relationship with the girl hed brought to the bar during our double date
307,4,4,Hybrid (Fixed α),hybrid_fixed__norm=minmax__alpha=0.60,,"[[""Ġapprehens"", 0.43237986077609536], [""ive"", 0.40846227347945746], [""Ġslightly"", 0.056554701240532065], [""Ġnervous"", 0.01678350155932194], [""Ġfeeling"", 0.014965624217068717], [""i"", 0.011268622802162226], [""Ġand"", 0.009691321308722219], [""Ġduring"", 0.006269265921742715], [""Ġthough"", 0.006245314041449475], [""Ġa"", 0.0058349864307996385]]",i was a feeling slightly apprehensive and nervous during the day though because i kept worrying about whether he was still in a relationship with the girl hed brought to the bar during our double date
307,4,4,Hybrid (Adaptive α),hybrid_adaptive__norm=sum__amin=0.10__amax=0.60,0.4631445569108207,"[[""Ġapprehens"", 0.4020436710108007], [""ive"", 0.37145265764998514], [""Ġslightly"", 0.07263967597575648], [""Ġnervous"", 0.022095321690774845], [""Ġfeeling"", 0.019446517522537586], [""i"", 0.015095161137134917], [""Ġand"", 0.0130242988441725], [""Ġduring"", 0.008698251795749309], [""Ġthough"", 0.008667604827616408], [""Ġa"", 0.008145075335599335]]",i was a feeling slightly apprehensive and nervous during the day though because i kept worrying about whether he was still in a relationship with the girl hed brought to the bar during our double date
